Order_ID,Customer_Age,Category,Revenue,Quantity,Purchase_Month
ORD103448,46,Clothing,415.15,4,Apr
ORD103449,49,Home & Kitchen,91.71,3,Nov
ORD103450,38,Electronics,497.05,4,Apr
ORD103451,28,Sports,399.94,3,Dec
ORD103452,25,Home & Kitchen,411.99,3,Apr
ORD103453,60,Books,110.67,2,Feb
ORD103454,22,Books,467.91,5,Oct
ORD103455,42,Home & Kitchen,297.58,2,Dec
ORD103456,54,Books,110.31,4,Sep
ORD103457,45,Books,28.95,3,Apr
ORD103458,62,Books,377.9,2,Jul
ORD103459,38,Home & Kitchen,103.17,1,Nov
ORD103460,48,Clothing,329.27,5,Aug
ORD103461,40,Home & Kitchen,384.26,3,Sep
ORD103462,45,Home & Kitchen,322.22,5,Jul
ORD103463,45,Sports,422.06,1,Dec
ORD103464,54,Electronics,323.05,2,Apr
ORD103465,30,Sports,439.41,5,Jun
ORD103466,22,Electronics,252.47,5,Mar
ORD103467,39,Electronics,159.35,4,Nov
ORD103468,35,Sports,379.74,1,Aug
ORD103469,20,Clothing,173.6,1,Aug
ORD103470,46,Home & Kitchen,372.8,2,Dec
ORD103471,20,Clothing,35.16,3,Oct
ORD103472,48,Books,436.42,1,Feb
ORD103473,23,Electronics,256.84,2,Jun
ORD103474,60,Electronics,472.26,5,May
ORD103475,57,Clothing,270.32,1,Apr
ORD103476,26,Home & Kitchen,388.1,4,Dec
ORD103477,48,Clothing,452.42,2,Aug
ORD103478,25,Clothing,407.41,5,Apr
ORD103479,28,Home & Kitchen,116.69,3,Jan
ORD103480,37,Sports,221.68,4,Mar
ORD103481,41,Sports,69.12,4,Jun
ORD103482,57,Clothing,68.05,4,Aug
ORD103483,19,Sports,210.39,1,Dec
ORD103484,47,Books,24.59,2,May
ORD103485,46,Clothing,73.73,2,Apr
ORD103486,62,Clothing,124.68,1,Feb
ORD103487,42,Home & Kitchen,34.5,2,Aug
ORD103488,60,Home & Kitchen,159.57,1,Jul
ORD103489,63,Electronics,477.71,2,Sep
ORD103490,47,Electronics,102.68,2,Feb
ORD103491,39,Home & Kitchen,477.45,3,May
ORD103492,51,Sports,295.49,5,May
ORD103493,41,Sports,180.17,2,Aug
ORD103494,53,Sports,119.25,2,Mar
ORD103495,51,Home & Kitchen,172.12,1,Feb
ORD103496,29,Electronics,152.56,1,Aug
ORD103497,63,Electronics,149.48,1,Nov
ORD103498,40,Electronics,499.15,1,Jul
ORD103499,19,Books,224.43,5,Oct
ORD103500,48,Home & Kitchen,223.1,3,Jun
ORD103501,26,Home & Kitchen,39.68,3,Oct
ORD103502,27,Home & Kitchen,412.52,4,Dec
ORD103503,24,Electronics,319.52,2,May
ORD103504,61,Clothing,183.33,4,Sep
ORD103505,26,Sports,409.68,4,Jul
ORD103506,53,Electronics,325.94,3,Mar
ORD103507,37,Clothing,92.71,1,Mar
ORD103508,52,Sports,363.95,5,Jan
ORD103509,25,Clothing,268.33,3,Aug
ORD103510,53,Sports,143.0,1,Dec
ORD103511,56,Home & Kitchen,246.72,5,May
ORD103512,43,Electronics,213.36,3,Nov
ORD103513,40,Electronics,408.8,4,Mar
ORD103514,57,Sports,283.46,4,Oct
ORD103515,39,Sports,383.37,2,Nov
ORD103516,52,Books,19.95,3,Jun
ORD103517,53,Clothing,300.98,1,Mar
ORD103518,64,Clothing,456.38,4,Jul
ORD103519,50,Clothing,388.89,1,Apr
ORD103520,24,Electronics,349.96,1,Feb
ORD103521,40,Electronics,355.42,2,Nov
ORD103522,37,Electronics,111.53,4,Sep
ORD103523,23,Books,46.77,1,Dec
ORD103524,22,Electronics,132.03,4,Jan
ORD103525,43,Books,129.88,1,Oct
ORD103526,46,Clothing,419.52,3,Sep
ORD103527,60,Electronics,162.76,4,Apr
ORD103528,54,Clothing,129.5,2,Feb
ORD103529,56,Electronics,126.38,2,Aug
ORD103530,25,Sports,77.16,3,Apr
ORD103531,26,Sports,300.04,5,Feb
ORD103532,33,Sports,342.46,3,Feb
ORD103533,52,Electronics,50.52,3,Jan
ORD103534,33,Electronics,288.26,3,Nov
ORD103535,36,Sports,495.21,2,Oct
ORD103536,50,Home & Kitchen,96.29,4,Jan
ORD103537,31,Clothing,259.99,3,Oct
ORD103538,55,Clothing,312.52,1,Feb
ORD103539,58,Clothing,82.58,2,Apr
ORD103540,20,Books,469.28,4,Jan
ORD103541,36,Electronics,455.87,4,Apr
ORD103542,57,Books,423.81,2,Nov
ORD103543,24,Clothing,408.91,5,Aug
ORD103544,42,Sports,394.15,1,Aug
ORD103545,38,Clothing,99.4,4,May
ORD103546,49,Sports,158.11,5,Jun
ORD103547,35,Electronics,261.6,2,Jan
ORD103548,62,Sports,95.64,2,Feb
ORD103549,32,Sports,445.0,2,May
ORD103550,58,Home & Kitchen,309.52,3,Feb
ORD103551,22,Sports,499.21,5,Dec
ORD103552,50,Books,339.95,2,Jul
ORD103553,29,Clothing,100.86,1,May
ORD103554,24,Electronics,437.18,3,Sep
ORD103555,64,Electronics,49.18,2,Aug
ORD103556,50,Books,73.33,1,Oct
ORD103557,58,Sports,408.86,1,Oct
ORD103558,25,Clothing,269.17,5,Oct
ORD103559,33,Electronics,212.34,3,Sep
ORD103560,63,Electronics,140.58,1,Jul
ORD103561,43,Sports,266.48,5,Nov
ORD103562,38,Electronics,233.58,4,Jan
ORD103563,62,Sports,493.6,1,Oct
ORD103564,19,Home & Kitchen,216.08,5,Aug
ORD103565,35,Clothing,371.34,1,Dec
ORD103566,47,Home & Kitchen,334.86,1,Jun
ORD103567,23,Sports,251.4,1,Oct
ORD103568,34,Sports,195.38,1,Nov
ORD103569,45,Clothing,467.27,1,Sep
ORD103570,32,Clothing,49.58,2,Feb
ORD103571,64,Clothing,474.55,1,Jul
ORD103572,18,Books,363.91,5,Sep
ORD103573,53,Home & Kitchen,349.19,4,Feb
ORD103574,29,Sports,26.15,3,Apr
ORD103575,40,Electronics,365.19,5,Feb
ORD103576,40,Books,439.22,4,Mar
ORD103577,25,Books,93.82,1,Feb
ORD103578,56,Books,25.94,5,Nov
ORD103579,48,Electronics,241.16,4,Jul
ORD103580,26,Electronics,358.71,1,May
ORD103581,23,Home & Kitchen,165.13,4,Mar
ORD103582,30,Sports,384.65,2,Aug
ORD103583,18,Clothing,162.05,4,Mar
ORD103584,34,Books,458.75,5,Jul
ORD103585,25,Books,444.9,3,Jan
ORD103586,47,Books,405.82,3,Aug
ORD103587,25,Sports,90.17,3,Mar
ORD103588,35,Home & Kitchen,185.2,1,Mar
ORD103589,35,Electronics,230.32,5,Nov
ORD103590,29,Electronics,103.86,4,Mar
ORD103591,21,Sports,284.51,2,Feb
ORD103592,31,Books,187.83,1,Jan
ORD103593,53,Clothing,144.45,5,Jul
ORD103594,29,Books,32.33,3,Mar
ORD103595,29,Books,349.71,3,Apr
ORD103596,52,Electronics,111.4,3,Oct
ORD103597,44,Home & Kitchen,467.93,4,Jan
ORD103598,30,Clothing,433.05,4,Aug
ORD103599,64,Sports,387.59,5,Apr
ORD103600,58,Books,399.4,1,Aug
ORD103601,33,Home & Kitchen,321.73,3,Jul
ORD103602,42,Electronics,458.71,3,Jul
ORD103603,40,Books,228.61,5,Jul
ORD103604,30,Home & Kitchen,457.4,3,Oct
ORD103605,32,Clothing,296.99,2,Jun
ORD103606,21,Electronics,148.17,5,Sep
ORD103607,55,Electronics,131.21,1,Mar
ORD103608,53,Clothing,37.07,2,Sep
ORD103609,50,Sports,146.86,4,Apr
ORD103610,43,Clothing,248.45,1,Jul
ORD103611,30,Sports,387.4,5,Jul
ORD103612,43,Electronics,499.6,5,Oct
ORD103613,32,Home & Kitchen,95.64,4,Apr
ORD103614,19,Home & Kitchen,190.64,5,Aug
ORD103615,23,Home & Kitchen,215.24,3,Mar
ORD103616,45,Sports,163.88,4,Mar
ORD103617,33,Clothing,357.02,2,May
ORD103618,44,Home & Kitchen,305.19,2,Feb
ORD103619,61,Home & Kitchen,74.46,3,Feb
ORD103620,53,Home & Kitchen,445.83,5,Oct
ORD103621,18,Sports,105.08,2,Nov
ORD103622,42,Books,378.49,5,Oct
ORD103623,33,Books,459.16,2,Mar
ORD103624,43,Electronics,427.56,3,Jan
ORD103625,24,Electronics,360.85,2,Jun
ORD103626,61,Clothing,217.69,5,Sep
ORD103627,58,Electronics,334.55,3,Sep
ORD103628,49,Home & Kitchen,275.3,5,Sep
ORD103629,56,Books,248.53,3,Mar
ORD103630,24,Sports,446.6,5,Jan
ORD103631,35,Books,424.23,3,Aug
ORD103632,20,Electronics,178.36,2,Dec
ORD103633,23,Sports,486.08,4,Jul
ORD103634,56,Sports,464.85,3,May
ORD103635,53,Home & Kitchen,87.3,4,May
ORD103636,58,Home & Kitchen,293.78,5,Jun
ORD103637,62,Books,375.51,4,Feb
ORD103638,46,Home & Kitchen,441.27,5,Aug
ORD103639,22,Electronics,309.61,3,Jan
ORD103640,27,Electronics,277.71,3,Sep
ORD103641,27,Clothing,286.02,4,Aug
ORD103642,59,Clothing,417.01,2,Jun
ORD103643,38,Books,361.07,3,Aug
ORD103644,46,Electronics,488.87,5,Sep
ORD103645,29,Sports,14.1,4,Mar
ORD103646,35,Electronics,152.41,4,Apr
ORD103647,37,Sports,17.12,4,Aug
ORD103648,50,Books,64.12,4,Feb
ORD103649,28,Clothing,21.2,5,Feb
ORD103650,29,Sports,120.32,3,Feb
ORD103651,48,Clothing,258.9,3,Jul
ORD103652,64,Clothing,13.68,5,Oct
ORD103653,20,Books,293.53,4,Dec
ORD103654,22,Clothing,76.83,2,Mar
ORD103655,48,Electronics,422.94,5,May
ORD103656,31,Sports,76.62,5,Dec
ORD103657,60,Sports,130.53,4,Nov
ORD103658,32,Electronics,10.33,4,Apr
ORD103659,48,Clothing,490.67,5,Oct
ORD103660,24,Sports,141.3,4,Jul
ORD103661,57,Electronics,75.94,3,Oct
ORD103662,23,Sports,343.79,1,May
ORD103663,38,Home & Kitchen,333.63,1,Jul
ORD103664,25,Sports,497.2,5,Nov
ORD103665,36,Electronics,237.43,3,Nov
ORD103666,48,Electronics,156.87,3,Mar
ORD103667,37,Sports,447.44,1,Nov
ORD103668,23,Sports,98.45,5,Apr
ORD103669,55,Home & Kitchen,143.72,4,Mar
ORD103670,49,Sports,421.61,3,Nov
ORD103671,48,Books,439.99,1,Oct
ORD103672,28,Electronics,143.02,4,Dec
ORD103673,38,Books,45.87,3,Dec
ORD103674,38,Electronics,161.61,3,Dec
ORD103675,34,Clothing,267.09,1,Sep
ORD103676,20,Home & Kitchen,477.64,2,Jun
ORD103677,55,Books,462.37,1,Feb
ORD103678,47,Books,373.71,1,Feb
ORD103679,36,Clothing,424.5,5,Jul
ORD103680,32,Home & Kitchen,231.67,3,Oct
ORD103681,33,Sports,254.89,1,Feb
ORD103682,25,Home & Kitchen,460.94,1,Nov
ORD103683,59,Clothing,219.84,3,Nov
ORD103684,52,Electronics,114.4,3,Aug
ORD103685,50,Sports,106.46,2,Aug
ORD103686,49,Books,298.35,2,Mar
ORD103687,45,Electronics,116.71,2,Jun
ORD103688,41,Home & Kitchen,120.56,1,Nov
ORD103689,28,Electronics,391.73,3,Mar
ORD103690,64,Sports,107.1,3,Aug
ORD103691,44,Clothing,252.02,1,Sep
ORD103692,57,Electronics,41.12,2,Apr
ORD103693,57,Sports,288.31,5,Mar
ORD103694,20,Home & Kitchen,337.51,2,May
ORD103695,36,Electronics,395.12,3,Sep
ORD103696,33,Clothing,111.88,5,Mar
ORD103697,30,Electronics,86.87,1,Dec
ORD103698,39,Clothing,179.1,1,Dec
ORD103699,31,Clothing,73.91,1,Aug
ORD103700,37,Electronics,356.09,5,Sep
ORD103701,61,Home & Kitchen,228.41,4,Jan
ORD103702,30,Clothing,420.01,4,Jun
ORD103703,58,Electronics,121.68,3,Aug
ORD103704,44,Books,68.87,4,Apr
ORD103705,21,Clothing,343.35,2,Feb
ORD103706,54,Electronics,257.87,4,Mar
ORD103707,48,Books,469.92,4,May
ORD103708,37,Sports,19.17,3,Feb
ORD103709,36,Clothing,162.38,3,Apr
ORD103710,38,Books,447.95,4,Dec
ORD103711,39,Sports,331.8,5,Jan
ORD103712,59,Sports,84.6,4,Feb
ORD103713,49,Sports,329.52,2,Nov
ORD103714,56,Home & Kitchen,312.2,2,Mar
ORD103715,52,Sports,88.6,3,Mar
ORD103716,20,Sports,84.13,2,Oct
ORD103717,56,Home & Kitchen,308.78,2,Feb
ORD103718,64,Books,279.31,1,Mar
ORD103719,33,Clothing,407.53,2,May
ORD103720,41,Electronics,97.84,3,Jan
ORD103721,65,Electronics,119.14,3,Apr
ORD103722,58,Books,202.8,5,Mar
ORD103723,58,Books,224.95,3,Jan
ORD103724,54,Sports,333.16,3,Nov
ORD103725,61,Home & Kitchen,401.39,5,Jul
ORD103726,28,Home & Kitchen,36.03,1,Apr
ORD103727,28,Home & Kitchen,190.57,4,Feb
ORD103728,57,Home & Kitchen,30.23,4,Feb
ORD103729,59,Clothing,70.79,1,Mar
ORD103730,51,Clothing,370.37,3,Sep
ORD103731,25,Books,112.37,5,Jul
ORD103732,64,Sports,467.3,2,Sep
ORD103733,35,Home & Kitchen,416.3,2,Mar
ORD103734,61,Books,395.09,2,May
ORD103735,37,Books,202.78,2,Mar
ORD103736,65,Home & Kitchen,172.41,3,Sep
ORD103737,19,Clothing,426.51,4,Jun
ORD103738,49,Sports,200.83,1,Feb
ORD103739,23,Books,317.25,2,Jan
ORD103740,59,Sports,325.66,2,May
ORD103741,55,Clothing,237.7,3,Jan
ORD103742,41,Electronics,407.68,2,Feb
ORD103743,53,Books,32.01,5,Feb
ORD103744,50,Sports,426.85,5,Jul
ORD103745,32,Electronics,232.77,5,Aug
ORD103746,41,Electronics,421.42,3,Jul
ORD103747,61,Clothing,60.66,1,Jul
ORD103748,43,Clothing,463.74,3,Dec
ORD103749,37,Books,461.87,5,Aug
ORD103750,50,Sports,31.4,5,Sep
ORD103751,65,Books,53.1,5,Jun
ORD103752,64,Clothing,357.56,5,Oct
ORD103753,56,Books,387.1,2,Aug
ORD103754,31,Clothing,354.61,3,Jan
ORD103755,47,Books,241.95,5,May
ORD103756,47,Books,177.19,3,Aug
ORD103757,41,Clothing,251.79,2,Mar
ORD103758,45,Home & Kitchen,401.83,3,May
ORD103759,24,Books,56.75,1,May
ORD103760,32,Sports,134.22,3,Aug
ORD103761,50,Home & Kitchen,369.53,2,May
ORD103762,35,Electronics,400.59,1,Jan
ORD103763,36,Home & Kitchen,367.18,2,May
ORD103764,63,Clothing,110.33,1,Dec
ORD103765,40,Electronics,201.37,1,Nov
ORD103766,20,Books,230.68,3,Jul
ORD103767,38,Clothing,381.9,1,Mar
ORD103768,43,Books,182.3,5,Apr
ORD103769,37,Clothing,291.3,3,Oct
ORD103770,34,Electronics,34.57,2,Dec
ORD103771,64,Sports,217.98,4,Mar
ORD103772,21,Sports,194.55,3,Dec
ORD103773,64,Electronics,240.72,5,Jan
ORD103774,37,Electronics,96.33,1,May
ORD103775,51,Clothing,471.41,1,Mar
ORD103776,60,Electronics,303.31,4,Oct
ORD103777,22,Sports,453.97,5,Dec
ORD103778,65,Books,449.41,2,Jan
ORD103779,56,Clothing,488.81,5,Aug
ORD103780,19,Electronics,187.44,2,Dec
ORD103781,19,Home & Kitchen,411.52,2,Jun
ORD103782,45,Sports,25.87,3,Apr
ORD103783,45,Books,282.39,1,Sep
ORD103784,55,Electronics,336.36,4,Dec
ORD103785,54,Sports,125.31,5,Feb
ORD103786,31,Sports,239.83,4,Feb
ORD103787,36,Home & Kitchen,60.22,1,Feb
ORD103788,21,Books,126.42,1,Jul
ORD103789,23,Clothing,91.34,2,Jun
ORD103790,26,Electronics,460.22,1,Oct
ORD103791,36,Electronics,314.23,3,Oct
ORD103792,35,Books,415.94,2,Aug
ORD103793,29,Clothing,244.39,3,Dec
ORD103794,32,Home & Kitchen,297.82,2,Sep
ORD103795,31,Electronics,465.82,3,Jul
ORD103796,45,Sports,408.42,3,Sep
ORD103797,21,Sports,228.7,5,Aug
ORD103798,21,Sports,58.23,5,Jul
ORD103799,63,Clothing,83.08,1,Dec
ORD103800,38,Clothing,139.11,3,Dec
ORD103801,27,Home & Kitchen,258.14,5,May
ORD103802,28,Clothing,17.57,5,May
ORD103803,46,Electronics,446.69,4,Mar
ORD103804,21,Clothing,148.71,3,Jan
ORD103805,52,Sports,476.43,3,Mar
ORD103806,60,Clothing,162.4,2,Sep
ORD103807,62,Books,487.0,3,Jun
ORD103808,43,Clothing,307.11,1,Jul
ORD103809,25,Sports,268.19,2,Jan
ORD103810,33,Clothing,460.1,1,Jul
ORD103811,36,Sports,111.85,1,Aug
ORD103812,27,Sports,404.81,1,Oct
ORD103813,36,Clothing,302.49,4,May
ORD103814,38,Electronics,277.63,2,Sep
ORD103815,63,Clothing,467.43,1,Jan
ORD103816,49,Electronics,100.09,2,Mar
ORD103817,45,Home & Kitchen,455.64,2,Jun
ORD103818,62,Sports,25.87,4,Nov
ORD103819,42,Books,235.88,1,Jan
ORD103820,34,Electronics,178.7,1,Apr
ORD103821,33,Clothing,423.25,5,Mar
ORD103822,44,Books,355.23,2,Dec
ORD103823,23,Electronics,205.12,3,May
ORD103824,39,Electronics,130.06,4,Jul
ORD103825,37,Clothing,74.25,1,Jul
ORD103826,49,Clothing,228.47,1,Aug
ORD103827,59,Clothing,52.78,2,Aug
ORD103828,50,Clothing,141.64,5,Jun
ORD103829,27,Clothing,72.53,1,Oct
ORD103830,21,Books,447.33,1,Sep
ORD103831,41,Sports,234.88,5,Sep
ORD103832,64,Clothing,187.68,4,Jul
ORD103833,33,Books,200.7,3,Sep
ORD103834,36,Sports,188.28,4,Jul
ORD103835,27,Home & Kitchen,461.85,3,Apr
ORD103836,43,Books,176.4,1,Oct
ORD103837,65,Sports,388.14,4,Jul
ORD103838,58,Sports,21.75,1,Dec
ORD103839,58,Electronics,169.78,5,Oct
ORD103840,46,Clothing,482.48,5,Feb
ORD103841,23,Electronics,356.37,5,Jan
ORD103842,63,Electronics,339.48,4,Nov
ORD103843,22,Home & Kitchen,170.06,4,Jul
ORD103844,33,Books,231.85,2,Nov
ORD103845,63,Books,16.21,2,Nov
ORD103846,33,Electronics,104.28,3,Apr
ORD103847,29,Electronics,220.16,1,Apr
ORD103848,49,Sports,65.76,3,Aug
ORD103849,45,Books,275.55,3,Feb
ORD103850,18,Books,489.9,4,Jul
ORD103851,41,Books,234.47,2,Nov
ORD103852,37,Electronics,492.21,2,Nov
ORD103853,53,Books,32.13,1,Jun
ORD103854,28,Home & Kitchen,431.55,2,Jun
ORD103855,52,Clothing,415.26,1,Oct
ORD103856,31,Sports,113.25,4,Aug
ORD103857,53,Electronics,433.72,2,Jul
ORD103858,27,Home & Kitchen,496.1,5,Jun
ORD103859,60,Home & Kitchen,498.94,4,May
ORD103860,35,Electronics,282.26,3,Sep
ORD103861,26,Electronics,271.5,3,Oct
ORD103862,39,Books,204.14,3,Apr
ORD103863,46,Clothing,230.95,4,Nov
ORD103864,29,Electronics,87.9,1,Jan
ORD103865,45,Electronics,269.1,4,Jul
ORD103866,59,Electronics,221.81,5,Feb
ORD103867,57,Home & Kitchen,125.71,2,Sep
ORD103868,35,Clothing,62.53,2,Aug
ORD103869,24,Books,31.66,1,Feb
ORD103870,34,Books,175.0,5,Mar
ORD103871,64,Books,351.05,5,Feb
ORD103872,25,Electronics,63.7,1,Sep
ORD103873,59,Clothing,450.4,4,Jan
ORD103874,55,Electronics,446.17,1,May
ORD103875,30,Home & Kitchen,168.08,4,Jul
ORD103876,46,Books,341.33,1,Apr
ORD103877,56,Electronics,228.58,2,May
ORD103878,63,Home & Kitchen,466.48,2,Dec
ORD103879,61,Sports,470.85,2,Feb
ORD103880,59,Books,355.46,1,Sep
ORD103881,34,Clothing,237.62,1,Aug
ORD103882,39,Electronics,327.2,5,Nov
ORD103883,26,Home & Kitchen,239.64,4,Oct
ORD103884,34,Books,317.22,4,Nov
ORD103885,62,Sports,240.54,1,Oct
ORD103886,65,Electronics,248.67,1,Mar
ORD103887,41,Electronics,398.52,3,Jun
ORD103888,30,Home & Kitchen,188.88,4,Apr
ORD103889,54,Books,30.72,2,Mar
ORD103890,58,Books,316.44,4,Jun
ORD103891,63,Home & Kitchen,409.0,2,Jul
ORD103892,45,Electronics,296.6,2,Nov
ORD103893,57,Books,120.95,4,Jun
ORD103894,49,Home & Kitchen,129.61,2,Jun
ORD103895,41,Books,110.57,4,Sep
ORD103896,52,Sports,48.1,3,Sep
ORD103897,43,Books,78.53,5,Nov
ORD103898,46,Clothing,337.89,1,Oct
ORD103899,42,Clothing,88.55,4,Jun
ORD103900,63,Electronics,65.91,3,Dec
ORD103901,61,Sports,247.12,3,Apr
ORD103902,42,Books,386.15,2,Apr
ORD103903,37,Electronics,27.42,2,Oct
ORD103904,43,Clothing,278.62,4,Oct
ORD103905,50,Sports,416.21,5,Jan
ORD103906,27,Home & Kitchen,43.77,3,Nov
ORD103907,23,Sports,494.87,3,Jun
ORD103908,25,Sports,296.9,2,Feb
ORD103909,25,Home & Kitchen,69.23,4,Oct
ORD103910,45,Electronics,184.32,4,Nov
ORD103911,41,Home & Kitchen,391.16,5,Mar
ORD103912,33,Home & Kitchen,274.69,5,Apr
ORD103913,33,Home & Kitchen,299.66,4,Oct
ORD103914,37,Clothing,42.05,3,Feb
ORD103915,29,Home & Kitchen,412.09,2,May
ORD103916,27,Electronics,309.58,1,Aug
ORD103917,37,Sports,121.86,3,Dec
ORD103918,63,Clothing,141.85,4,Nov
ORD103919,44,Clothing,326.73,2,May
ORD103920,61,Clothing,420.61,2,Dec
ORD103921,23,Sports,479.93,4,Nov
ORD103922,21,Books,245.34,1,Mar
ORD103923,27,Electronics,371.46,3,Feb
ORD103924,26,Home & Kitchen,85.95,1,Jun
ORD103925,25,Sports,375.75,1,Oct
ORD103926,54,Home & Kitchen,434.32,5,Mar
ORD103927,30,Books,126.37,4,Jul
ORD103928,20,Books,285.92,2,Mar
ORD103929,61,Clothing,330.14,3,Feb
ORD103930,47,Books,258.23,2,Jun
ORD103931,64,Sports,186.87,2,Feb
ORD103932,26,Clothing,499.88,3,Dec
ORD103933,37,Electronics,17.58,1,Sep
ORD103934,44,Home & Kitchen,129.17,3,Oct
ORD103935,45,Home & Kitchen,245.82,3,Jun
ORD103936,22,Clothing,420.1,3,Nov
ORD103937,42,Clothing,116.65,4,Dec
ORD103938,22,Home & Kitchen,431.8,2,Nov
ORD103939,30,Books,92.78,4,Jan
ORD103940,62,Electronics,247.92,1,Jan
ORD103941,58,Clothing,26.39,1,Sep
ORD103942,34,Home & Kitchen,40.54,3,Jun
ORD103943,58,Sports,17.52,1,Mar
ORD103944,24,Books,389.14,5,Jun
ORD103945,48,Electronics,138.34,1,Sep
ORD103946,18,Clothing,452.74,4,Jul
ORD103947,47,Books,146.71,3,Mar
ORD103948,45,Books,14.97,3,Nov
ORD103949,64,Books,122.67,4,Mar
ORD103950,32,Home & Kitchen,306.48,4,Nov
ORD103951,40,Home & Kitchen,341.8,1,Sep
ORD103952,38,Clothing,463.34,2,Sep
ORD103953,40,Clothing,328.43,5,Feb
ORD103954,19,Books,386.44,2,Dec
ORD103955,57,Clothing,36.04,3,Oct
ORD103956,30,Home & Kitchen,43.06,5,Feb
ORD103957,55,Clothing,292.94,3,Jul
ORD103958,56,Clothing,174.33,3,Feb
ORD103959,45,Home & Kitchen,350.0,2,Jan
ORD103960,51,Electronics,180.75,2,Aug
ORD103961,59,Electronics,453.99,3,Jul
ORD103962,52,Electronics,412.82,5,Sep
ORD103963,22,Books,50.25,5,Nov
ORD103964,33,Books,417.1,2,Aug
ORD103965,53,Electronics,74.01,2,Jun
ORD103966,56,Clothing,282.39,2,Apr
ORD103967,50,Sports,219.72,4,Dec
ORD103968,63,Home & Kitchen,200.14,1,Dec
ORD103969,30,Sports,437.73,4,Apr
ORD103970,55,Sports,211.84,3,Oct
ORD103971,33,Electronics,372.52,4,Apr
ORD103972,62,Clothing,393.48,2,May
ORD103973,46,Home & Kitchen,271.88,5,Aug
ORD103974,56,Electronics,475.66,5,May
ORD103975,29,Clothing,49.35,1,Oct
ORD103976,45,Clothing,474.09,1,Feb
ORD103977,46,Books,317.1,5,Mar
ORD103978,29,Clothing,251.14,1,Oct
ORD103979,19,Electronics,312.97,2,Apr
ORD103980,20,Home & Kitchen,292.5,1,May
ORD103981,63,Books,170.96,3,Apr
ORD103982,51,Sports,252.17,2,Jul
ORD103983,65,Home & Kitchen,445.31,2,Aug
ORD103984,43,Electronics,178.15,5,Apr
ORD103985,64,Home & Kitchen,315.25,1,Jun
ORD103986,40,Clothing,178.64,4,Jan
ORD103987,40,Electronics,112.81,4,Jul
ORD103988,62,Sports,386.65,2,Jun
ORD103989,54,Clothing,362.85,3,Mar
ORD103990,20,Clothing,415.65,1,Sep
ORD103991,29,Sports,368.62,1,Oct
ORD103992,50,Electronics,442.85,2,Dec
ORD103993,60,Books,140.51,2,Dec
ORD103994,25,Electronics,174.01,1,Apr
ORD103995,42,Sports,492.53,5,Aug
ORD103996,60,Books,418.21,4,May
ORD103997,36,Home & Kitchen,171.51,4,Mar
ORD103998,21,Home & Kitchen,71.21,4,Aug
ORD103999,23,Home & Kitchen,182.69,5,Feb
ORD104000,33,Sports,486.23,4,Aug
ORD104001,18,Electronics,443.59,4,Dec
ORD104002,52,Clothing,243.8,1,Aug
ORD104003,35,Electronics,65.32,5,May
ORD104004,45,Electronics,50.89,4,Apr
ORD104005,49,Clothing,147.66,2,Jan
ORD104006,29,Electronics,76.2,2,Aug
ORD104007,62,Home & Kitchen,456.15,1,Jan
ORD104008,48,Home & Kitchen,298.34,1,May
ORD104009,24,Books,233.95,5,Sep
ORD104010,33,Books,232.25,5,Nov
ORD104011,61,Sports,179.59,3,Jun
ORD104012,21,Sports,177.95,1,Oct
ORD104013,32,Electronics,94.36,5,Apr
ORD104014,40,Sports,285.92,2,Jul
ORD104015,39,Books,429.55,5,Oct
ORD104016,29,Clothing,63.8,2,Jan
ORD104017,44,Electronics,247.72,5,May
ORD104018,44,Home & Kitchen,126.66,1,Jul
ORD104019,33,Electronics,224.22,5,Oct
ORD104020,40,Books,377.61,5,Sep
ORD104021,60,Sports,57.0,5,Sep
ORD104022,39,Clothing,168.15,4,Sep
ORD104023,52,Books,317.97,1,Oct
ORD104024,51,Electronics,393.96,1,Jan
ORD104025,24,Clothing,292.76,5,Jul
ORD104026,39,Home & Kitchen,183.1,4,Aug
ORD104027,20,Electronics,294.57,1,Oct
ORD104028,46,Books,252.66,5,Nov
ORD104029,58,Home & Kitchen,338.51,2,Feb
ORD104030,64,Home & Kitchen,94.68,1,Jul
ORD104031,36,Books,401.92,5,Sep
ORD104032,51,Sports,103.97,4,Apr
ORD104033,25,Electronics,412.99,4,May
ORD104034,34,Sports,208.69,2,Oct
ORD104035,55,Electronics,246.67,3,Apr
ORD104036,36,Electronics,130.85,1,Apr
ORD104037,55,Electronics,456.45,1,May
ORD104038,32,Electronics,258.57,1,Dec
ORD104039,27,Electronics,321.88,2,Feb
ORD104040,26,Sports,382.63,5,Aug
ORD104041,53,Sports,452.17,5,Aug
ORD104042,62,Electronics,167.36,3,Jun
ORD104043,52,Books,70.51,1,Apr
ORD104044,42,Clothing,282.97,1,Feb
ORD104045,33,Books,318.16,4,May
ORD104046,61,Books,276.74,5,Nov
ORD104047,35,Sports,135.45,5,Sep
ORD104048,61,Sports,490.79,5,Jan
ORD104049,42,Clothing,172.1,4,Jul
ORD104050,20,Home & Kitchen,209.14,3,Nov
ORD104051,29,Electronics,28.73,5,Jul
ORD104052,38,Electronics,481.61,1,May
ORD104053,63,Electronics,85.58,5,May
ORD104054,55,Clothing,380.93,1,Nov
ORD104055,21,Electronics,176.85,5,Sep
